selection_rank,candidate_id,learning_rate,max_depth,n_estimators,weakened_threshold,stopped_threshold,validation_samples,fold_macro_pr_auc_mean,fold_macro_pr_auc_std,fold_macro_roc_auc_mean,maximum_iterations,oof_accuracy,oof_balanced_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_weighted_f1,oof_macro_pr_auc,oof_macro_ovr_roc_auc,oof_retained_precision,oof_retained_recall,oof_retained_f1,oof_retained_support,oof_retained_pr_auc,oof_retained_roc_auc,oof_weakened_precision,oof_weakened_recall,oof_weakened_f1,oof_weakened_support,oof_weakened_pr_auc,oof_weakened_roc_auc,oof_stopped_precision,oof_stopped_recall,oof_stopped_f1,oof_stopped_support,oof_stopped_pr_auc,oof_stopped_roc_auc,selected
225,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.36,0.45,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.5921694584485282,0.47754803855870115,0.6231416507758857,0.47754803855870115,0.4690318259434332,0.5545495633342754,0.585267804220579,0.7650229044065839,0.7814376393892606,0.463991035958032,0.582257445992586,9817,0.7491157152482008,0.8053291742025422,0.5326050976497848,0.8729541549868886,0.6615727257152647,11059,0.5952525324518789,0.6851908354073639,0.5553822152886115,0.0956989247311828,0.16326530612244897,3720,0.4114351649616571,0.8045487036098457,False
226,xgboost_learning_rate_0.005_max_depth_10_n_estimators_1000,0.005,10,1000,0.3,0.55,24596,0.5663059821715671,0.016247170479069917,0.7526721472356049,0,0.5848918523337128,0.4743162132427194,0.5969095536641005,0.4743162132427194,0.4678863737214316,0.5498434222598617,0.5664347295395644,0.7539131093867729,0.7696137339055794,0.4566568198023836,0.5732003580104846,9817,0.7418289460936045,0.7981573003157871,0.5291694500111334,0.8595713898182475,0.6550666712607243,11059,0.5737020577199745,0.6678683333618003,0.4919454770755886,0.10672043010752688,0.17539209189308594,3720,0.38377318480511424,0.7957136944827317,False
227,xgboost_learning_rate_0.005_max_depth_6_n_estimators_2000,0.005,6,2000,0.3,0.55,24596,0.5787886940031928,0.015636630083830923,0.7612116280183108,0,0.5857049926817368,0.4748630331537882,0.6187340856977456,0.4748630331537882,0.46771790595149515,0.5479511306676026,0.5788071213558023,0.7623933371909496,0.7909919970221477,0.43292248140979933,0.5595786701777485,9817,0.7496412410981267,0.8050903976631204,0.5279553581103045,0.8811827470838232,0.6602974557034929,11059,0.5866165431674691,0.6791038320168514,0.5372549019607843,0.11048387096774194,0.18327759197324414,3720,0.40016357980181094,0.802985781892877,False
228,xgboost_learning_rate_0.05_max_depth_3_n_estimators_500,0.05,3,500,0.3,0.55,24596,0.5838017022749078,0.013133423311344997,0.764201727054004,0,0.5861522198731501,0.4741676065288356,0.6234478390092191,0.4741676065288356,0.46595756772469105,0.5471530538396832,0.5841930339858455,0.7653467647908389,0.8022544898739015,0.42772741163288175,0.5579695701282307,9817,0.7525891939439296,0.8074089624553168,0.5272170925488512,0.8880549778460982,0.6616364065078991,11059,0.5946695519979309,0.6829112659671043,0.5408719346049047,0.10672043010752688,0.17826672653794343,3720,0.4053203560156762,0.8057200659500955,False
229,xgboost_learning_rate_0.005_max_depth_6_n_estimators_1000,0.005,6,1000,0.3,0.55,24596,0.5828798177423018,0.014325491150844092,0.7639147980587104,0,0.5854203935599285,0.4702111636640937,0.6263750917800236,0.4702111636640937,0.4585626679356534,0.5435732662459736,0.5832118123724772,0.7650242424655939,0.8017274472168906,0.42548640114087805,0.5559326545551341,9817,0.7527270546232427,0.8073428910438658,0.5265092982362658,0.8934804231847364,0.6625762757325823,11059,0.5921900390390474,0.6827166774958036,0.5508885298869144,0.09166666666666666,0.15717907351924407,3720,0.40471834345514146,0.8050131588571123,False
230,xgboost_learning_rate_0.005_max_depth_3_n_estimators_2000,0.005,3,2000,0.3,0.55,24596,0.5902477629299525,0.011604977030317511,0.7680238078997552,0,0.584322654090096,0.468108078618604,0.632785845222403,0.468108078618604,0.4549740750348639,0.5408387617876643,0.5906218595717038,0.769050435124945,0.8091482649842271,0.4180503208719568,0.5512794680636711,9817,0.7557426975720481,0.8096917552231618,0.5247493403693931,0.8991771407903065,0.6627345129794395,11059,0.6011662831611141,0.6880250397708683,0.5644599303135889,0.08709677419354839,0.15090824406148112,3720,0.4149565979819489,0.8094345103808046,False
231,xgboost_learning_rate_0.005_max_depth_3_n_estimators_1000,0.005,3,1000,0.42,0.55,24596,0.5903085411077817,0.009733900518105663,0.7676784933529054,0,0.5958692470320377,0.4736059811544214,0.6135893799398066,0.4736059811544214,0.45374438356080127,0.5553035824679056,0.5905076408423882,0.7684751024237101,0.6713631560408595,0.5824589996944076,0.6237591360314171,9817,0.754279408481624,0.8087186320959849,0.5548595292331056,0.7929288362419749,0.6528682574544913,11059,0.6008734325276026,0.688051214461912,0.6145454545454545,0.04543010752688172,0.08460575719649562,3720,0.4163700815179378,0.8086554607132336,False
232,xgboost_learning_rate_0.005_max_depth_10_n_estimators_500,0.005,10,500,0.42,0.55,24596,0.5659174419282198,0.016938964839589416,0.7517275153426238,0,0.582940315498455,0.4671614369482097,0.5676961624845608,0.4671614369482097,0.4511914333876487,0.5468879189030859,0.5664883695464086,0.7531772751862978,0.6343598055105348,0.5980442090251604,0.6156669463087249,9817,0.7390046035480874,0.7971493632204024,0.5529135967849966,0.7464508545076408,0.6352687675555042,11059,0.575203068670062,0.6687691308285204,0.5158150851581509,0.05698924731182796,0.10263858629871701,3720,0.3852574364210764,0.7936133315099708,False
233,xgboost_learning_rate_0.005_max_depth_10_n_estimators_500,0.005,10,500,0.36,0.55,24596,0.5659174419282198,0.016938964839589416,0.7517275153426238,0,0.5875752154821923,0.46743247894090056,0.589234979249069,0.46743247894090056,0.45097466563534483,0.5475010062790076,0.5664883695464086,0.7531772751862978,0.7150354609929078,0.5134969950086584,0.5977352226240588,9817,0.7390046035480874,0.7971493632204024,0.5368543915961482,0.8318111945022154,0.6525501879832588,11059,0.575203068670062,0.6687691308285204,0.5158150851581509,0.05698924731182796,0.10263858629871701,3720,0.3852574364210764,0.7936133315099708,False
234,xgboost_learning_rate_0.005_max_depth_3_n_estimators_1000,0.005,3,1000,0.36,0.55,24596,0.5903085411077817,0.009733900518105663,0.7676784933529054,0,0.5961538461538461,0.47029344321232663,0.6407356668353458,0.47029344321232663,0.44930920212400144,0.5506077704085987,0.5905076408423882,0.7684751024237101,0.7721050088581092,0.48833655903025364,0.5982777985773119,9817,0.754279408481624,0.8087186320959849,0.5355565371024735,0.8771136630798445,0.6650440505981968,11059,0.6008734325276026,0.688051214461912,0.6145454545454545,0.04543010752688172,0.08460575719649562,3720,0.4163700815179378,0.8086554607132336,False
235,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.3,0.45,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.5726134330785494,0.4595532088663213,0.6318158964164818,0.4595532088663213,0.44465917608221917,0.5252634461097595,0.585267804220579,0.7650229044065839,0.8236359520036224,0.37058164408678823,0.5111704369818744,9817,0.7491157152482008,0.8053291742025422,0.5164295219572116,0.9123790577809928,0.6595417851423342,11059,0.5952525324518789,0.6851908354073639,0.5553822152886115,0.0956989247311828,0.16326530612244897,3720,0.4114351649616571,0.8045487036098457,False
236,xgboost_learning_rate_0.005_max_depth_6_n_estimators_500,0.005,6,500,0.42,0.55,24596,0.5834349791649013,0.012310884477836933,0.7643790716839941,0,0.5881037567084079,0.46455949244091704,0.584999595152872,0.46455949244091704,0.4396938808678084,0.5453118515650444,0.583511190132353,0.7652371906387266,0.6475455663647546,0.5898950799633289,0.6173773987206823,9817,0.7514041682352219,0.807358960884863,0.5541537267080745,0.774482322090605,0.6460494059966057,11059,0.5933902422240781,0.6836289174139101,0.5532994923857868,0.029301075268817204,0.05565483788613735,3720,0.4057391599377589,0.804723693617407,False
237,xgboost_learning_rate_0.005_max_depth_6_n_estimators_500,0.005,6,500,0.36,0.55,24596,0.5834349791649013,0.012310884477836933,0.7643790716839941,0,0.5916002602049114,0.463670068930975,0.6113426966339228,0.463670068930975,0.4378149099251358,0.5438492321067682,0.583511190132353,0.7652371906387266,0.7449602932193036,0.49689314454517675,0.5961503208065995,9817,0.7514041682352219,0.807358960884863,0.5357683042966781,0.8648159869789311,0.6616395710826704,11059,0.5933902422240781,0.6836289174139101,0.5532994923857868,0.029301075268817204,0.05565483788613735,3720,0.4057391599377589,0.804723693617407,False
238,xgboost_learning_rate_0.005_max_depth_10_n_estimators_500,0.005,10,500,0.3,0.55,24596,0.5659174419282198,0.016938964839589416,0.7517275153426238,0,0.5785900146365263,0.45756803091680726,0.6052055888927994,0.45756803091680726,0.43754646512970563,0.5317029165484276,0.5664883695464086,0.7531772751862978,0.7769557980395784,0.42793113985942755,0.5518917498686284,9817,0.7390046035480874,0.7971493632204024,0.5228458834806688,0.8877837055791663,0.6581090592217717,11059,0.575203068670062,0.6687691308285204,0.5158150851581509,0.05698924731182796,0.10263858629871701,3720,0.3852574364210764,0.7936133315099708,False
239,xgboost_learning_rate_0.005_max_depth_3_n_estimators_1000,0.005,3,1000,0.3,0.55,24596,0.5903085411077817,0.009733900518105663,0.7676784933529054,0,0.5806635225239877,0.4556712039137854,0.6505936162304667,0.4556712039137854,0.4300774651933576,0.5275658357445234,0.5905076408423882,0.7684751024237101,0.8159030203410725,0.4045023938066619,0.5408608008716971,9817,0.754279408481624,0.8087186320959849,0.5213323738048731,0.9170811104078126,0.6647658375118802,11059,0.6008734325276026,0.688051214461912,0.6145454545454545,0.04543010752688172,0.08460575719649562,3720,0.4163700815179378,0.8086554607132336,False
240,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.42,0.55,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.5889982110912343,0.4585996547247164,0.5894951705373643,0.4585996547247164,0.4238065877259189,0.5391207969989047,0.585267804220579,0.7650229044065839,0.6623284429720776,0.5702353061016604,0.612841425365373,9817,0.7491157152482008,0.8053291742025422,0.5506015130844599,0.8028754860294782,0.6532278830237264,11059,0.5952525324518789,0.6851908354073639,0.5555555555555556,0.002688172043010753,0.005350454788657036,3720,0.4114351649616571,0.8045487036098457,False
241,xgboost_learning_rate_0.005_max_depth_6_n_estimators_500,0.005,6,500,0.3,0.55,24596,0.5834349791649013,0.012310884477836933,0.7643790716839941,0,0.5790778988453407,0.45098502857208295,0.6285130017017609,0.45098502857208295,0.42044683881123035,0.5231943171263286,0.583511190132353,0.7652371906387266,0.8114820846905537,0.40603035550575534,0.5412451626043859,9817,0.7514041682352219,0.807358960884863,0.5207574280289424,0.9176236549416764,0.6644405159431677,11059,0.5933902422240781,0.6836289174139101,0.5532994923857868,0.029301075268817204,0.05565483788613735,3720,0.4057391599377589,0.804723693617407,False
242,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.36,0.55,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.5874125874125874,0.45346207982030534,0.6188885922441093,0.45346207982030534,0.4166128803948068,0.5310781665038069,0.585267804220579,0.7650229044065839,0.7720575783234547,0.4643984924111236,0.5799516600941356,9817,0.7491157152482008,0.8053291742025422,0.5290526428533177,0.8932995750067818,0.6645365263016279,11059,0.5952525324518789,0.6851908354073639,0.5555555555555556,0.002688172043010753,0.005350454788657036,3720,0.4114351649616571,0.8045487036098457,False
243,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.3,0.55,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.5686697023906326,0.4360548240220468,0.6306710973976256,0.4360548240220468,0.39295091011185135,0.5026342362317225,0.585267804220579,0.7650229044065839,0.8236359520036224,0.37058164408678823,0.5111704369818744,9817,0.7491157152482008,0.8053291742025422,0.5128217846336988,0.9348946559363415,0.6623318385650224,11059,0.5952525324518789,0.6851908354073639,0.5555555555555556,0.002688172043010753,0.005350454788657036,3720,0.4114351649616571,0.8045487036098457,False
